facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
DUKE_ENERGY_INDIANA_INC-GALLAGHER_GENERATING_STATION,0,0.0,,1,68.0,2022-12,1,11.6,49.0,-85.838011,38.263577,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_INDIANA_INC._-_EDWARDSPORT_IGCC,1,18.0,2022-02_2022-03_2022-10,1,53.0,2022-12,1,29.1,100.0,-87.247198,38.806705,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 18% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_INDIANA_INC_-_WABASH_RIVER_GENERATING_STATION,1,6.0,2022-02_2022-03_2022-04_2022-12,1,70.0,2022-12,1,15.3,100.0,-87.424731,39.52995,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_KENTUCKY_INC._-_EAST_BEND_GENERATING_STATION,0,0.0,2022-05,1,67.0,2022-12,1,14.8,100.0,-84.848338,38.904472,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_OHIO._INC._-_W.C._BECKJORD_STATION,0,0.0,,1,71.0,2022-12,1,10.1,49.0,-84.297521,38.991362,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_INC_-_CAPE_FEAR_STEAM_ELECTRIC_PLANT,0,0.0,,1,79.0,2022-12,1,15.3,49.0,-79.049177,35.595044,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_LLC_-_H_F_LEE_ENERGY_COMPLEX,0,0.0,,1,64.0,2022-12,1,12.1,49.0,-78.087755,35.379897,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_LLC_-_L_V_SUTTON_ENERGY_COMPLEX,1,1.0,2022-08_2022-09_2022-10_2022-11_2022-12,1,45.0,2022-12,1,15.5,100.0,-77.985251,34.283273,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
DUNKIRK_STEAM_STATION,0,0.0,,1,24.0,2022-12,1,5.5,49.0,-79.347621,42.491696,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_ELECTRONIC_POLYMERS,0,0.0,2022-05,1,58.0,2022-12,1,16.5,89.0,-84.220075,39.733941,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_PONTCHARTRAIN_WORKS,0,0.0,,1,55.0,2022-12,1,16.9,49.0,-90.524105,30.058896,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_WASHINGTON_WORKS,0,0.0,,1,77.0,2022-12,1,8.4,49.0,-81.661682,39.271906,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_YERKES_PLANT,0,0.0,,1,45.0,2022-12,1,11.3,49.0,-78.919147,42.962317,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Daikin_Refrigerants_Frankfurt_GmbH_0,0,0.0,,1,62.0,2022-12,1,16.9,49.0,8.540366,50.094694,,27.0,True,0.0511051373954599,3.0,10.9,Medium likelihood. GFM negative 0% HEFAS positive 11km web: no specific flood news found for this year
Daikin_Refrigerants_Frankfurt_GmbH_1,0,0.0,,1,62.0,2022-12,1,16.9,49.0,8.540366,50.094694,,27.0,True,0.0511051373954599,3.0,10.9,Medium likelihood. GFM negative 0% HEFAS positive 11km web: no specific flood news found for this year
Daimler_Truck_AG_Mercedes-Benz_Werk_W_r_th_0,0,0.0,,1,5.0,2022-12,1,17.6,49.0,8.293043,49.047304,,49.0,True,0.0903225806451612,2.0,1.3,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Daimler_Truck_AG_Mercedes-Benz_Werk_W_r_th_1,0,0.0,,1,5.0,2022-12,1,17.6,49.0,8.293043,49.047304,,49.0,True,0.0903225806451612,2.0,1.3,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Dan_E_Karn,0,0.0,2022-04,1,22.0,2022-12,1,14.8,77.0,-83.843156,43.642544,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Danone_GmbH_Werk_Rosenheim,0,0.0,,1,58.0,2022-12,1,15.8,49.0,12.13538,47.855833,,7.0,True,0.0163679808841099,3.0,0.6,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Delta,1,3.0,2022-10,1,37.0,2022-12,1,19.3,98.0,-123.014499,49.137674,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
Derichebourg_Umwelt_GmbH,0,0.0,,1,47.0,2022-12,1,14.0,49.0,8.335224,49.013261,,49.0,True,0.0903225806451612,2.0,3.6,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific flood news found for this year
Doe_River_14-31,1,4.0,2022-02_2022-03_2022-12,1,68.0,2022-12,1,19.1,100.0,-119.877162,56.069456,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 4% HEFAS negative ?km web: no specific flood news found for this year
Dome_Grassland_11-7,1,27.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08_2022-09_2022-10_2022-11_2022-12,1,44.0,2022-12,1,34.7,100.0,-112.743839,54.786442,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 27% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Questar_-_Transmission_Pipelines_TPL,0,0.0,,1,39.0,2022-12,1,14.2,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Central_Western_Overthrust_Prod,0,0.0,,1,39.0,2022-12,1,14.2,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Green_River_Basin_Gath,0,0.0,,1,39.0,2022-12,1,14.2,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Green_River_Basin_Prod,0,0.0,,1,39.0,2022-12,1,14.2,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Domtar_Paper_Company_LLC_-_Plymouth,0,0.0,,1,74.0,2022-12,1,12.8,49.0,-76.783105,35.862863,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Draad_Nijmegen_BV_onder_de_naam_Smit_Draad,1,1.0,2022-01_2022-02_2022-03_2022-04_2022-05_2022-07_2022-08_2022-09_2022-10_2022-11_2022-12,1,60.0,2022-12,1,16.1,97.0,5.810228,51.842248,,0.0,False,-1.3333333333333333,0.0,20.5,Medium likelihood. GFM positive 1% HEFAS negative 20km web: no specific flood news found for this year
Duke_Energy_Kentucky_Gas_Operation,0,0.0,,1,68.0,2022-12,1,12.7,49.0,-84.536346,39.106725,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dunvegan_Compressor_Station_13-04-080-03W6,1,3.0,2022-03_2022-04_2022-05,1,79.0,2022-12,1,18.9,100.0,-118.414446,55.910834,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
EAGLE_NATRIUM_LLC,0,0.0,,1,81.0,2022-12,1,5.8,49.0,-80.851791,39.747241,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EAGLE_US_2_LLC_-_LONGVIEW,0,0.0,2022-11,1,44.0,2022-12,1,17.6,77.0,-122.986496,46.132119,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EASTMAN_CHEMICAL_RESINS_INC,0,0.0,,1,90.0,2022-12,1,5.4,49.0,-79.895928,40.273261,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EATON_AEROQUIP._LLC,0,0.0,,1,84.0,2022-12,1,6.8,49.0,-85.639559,36.378606,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EATON_AEROQUIP._LLC.,0,0.0,,1,80.0,2022-12,1,7.3,49.0,-85.636778,36.386336,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EATON_CORP,0,0.0,,1,80.0,2022-12,1,13.2,49.0,-90.437041,38.545023,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ECLIPSE,0,0.0,,1,65.0,2022-12,1,12.5,49.0,-89.070808,42.33261,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ECOLAB_INC_0,1,2.0,2022-03,1,70.0,2022-12,1,23.4,100.0,-89.168568,37.003002,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
ECOLAB_INC_1,0,0.0,,1,47.0,2022-12,1,15.9,49.0,-94.556772,39.13342,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EDF_TAC,0,0.0,,1,69.0,2022-12,1,16.1,49.0,2.655391,48.87244,,0.0,False,-1.0,-1.0,20.2,Low likelihood. GFM negative 0% HEFAS negative 20km web: no specific flood news found for this year
EDF_TAC_ARRIGHI,0,0.0,,1,58.0,2022-12,1,14.4,49.0,2.416482,48.787414,,0.0,False,-1.0,-1.0,0.8,Low likelihood. GFM negative 0% HEFAS negative 1km web: no specific flood news found for this year
EDF_TAC_GENNEVILLIERS,0,0.0,,1,75.0,2022-12,1,10.7,49.0,2.258042,48.937729,,0.0,False,-1.0,-1.0,13.0,Low likelihood. GFM negative 0% HEFAS negative 13km web: no specific flood news found for this year
EES_COKE_BATTERY_LLC,0,0.0,,1,54.0,2022-12,1,12.1,49.0,-83.111342,42.281127,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ELANCO_AUGUSTA_TECHNOLOGY_CENTER,1,1.0,2022-05,1,56.0,2022-12,1,14.1,100.0,-81.943633,33.423457,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
ELRAMA_POWER_PLANT,0,0.0,,1,86.0,2022-12,1,5.3,49.0,-79.917369,40.252366,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EMERALD_SERVICES_INC_-_SPOKANE,0,0.0,,1,56.0,2022-12,1,11.4,49.0,-117.319682,47.668395,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EMERSON_AUTOMATION_SOLUTIONS,1,1.0,2022-05,1,18.0,2022-12,1,31.2,77.0,-97.618587,26.191461,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
EMERSON_ELECTRIC_CO,1,11.0,2022-04_2022-05_2022-06_2022-10_2022-11,1,29.0,2022-12,1,32.7,99.0,-90.06629,36.245961,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific flood news found for this year
EMERSON_POWER_TRANSMISSION_CORP_GEARCO,0,0.0,,1,80.0,2022-12,1,8.1,49.0,-83.740276,38.643006,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ENAGAS_TRANSPORTE_TIVISSA,0,0.0,2022-01,1,69.0,2022-12,1,12.1,88.0,0.666352,41.058245,,0.0,False,-0.5063918757467144,0.0,16.4,Low likelihood. GFM negative 0% HEFAS negative 16km web: no specific flood news found for this year
ENEL_PRODUZIONE_S.P.A._-_POWER_PLANT_NORTH_C.LE_LA_CASELLA,1,4.0,2022-04_2022-05_2022-09_2022-10,1,1.0,2022-12,1,25.4,99.0,9.479397,45.089901,,55.0,True,0.1002986857825567,2.0,5.4,High likelihood. GFM positive 4% HEFAS positive 5km web: no specific flood news found for this year
ENEL_PRODUZIONE_SPA_-_UB_NORD_OVEST_-_C.LE_ALESSANDRIA,1,14.0,2022-03_2022-04_2022-05,1,18.0,2022-12,1,35.2,100.0,8.607131,44.940558,,44.0,True,-0.2048387096774193,5.0,32.9,High likelihood. GFM positive 14% HEFAS positive 33km web: no specific flood news found for this year
ENEL_PRODUZIONE_SPA_-_UB_NORD_OVEST_-_C.LE_CARPI,1,16.0,2022-02_2022-03_2022-04_2022-05_2022-09_2022-10,1,3.0,2022-12,1,36.0,100.0,10.901665,44.844442,,35.0,True,0.1869175627240143,5.0,5.2,High likelihood. GFM positive 16% HEFAS positive 5km web: no specific flood news found for this year
ENTEGRIS_INC.,0,0.0,,1,59.0,2022-12,1,8.0,49.0,-75.368283,39.840665,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ENTERGY_LOUISIANA_LLC_-_NINEMILE_POINT_PLANT,0,0.0,,1,70.0,2022-12,1,15.8,49.0,-90.141406,29.950836,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EP_Minerals._LLC,1,3.0,2022-01_2022-03_2022-08_2022-09_2022-10,1,38.0,2022-12,1,28.0,100.0,-117.372228,43.94973,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific flood news found for this year
EQM_Gathering_Opco._LLC_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQT_Gathering._LLC_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQT_Gathering._LLC_-_Basin_160_-_Appalachian_-_GB,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQT_Production_-_Basin_160A_-_Appalachian_Eastern_Overthrust,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQT_Production_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQT_Production_-_Basin_160_-_Appalachian,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EQUISTAR_CHEMICALS_LP-MATAGORDA_FACILITY,0,0.0,,1,11.0,2022-12,1,24.3,49.0,-95.943084,28.787443,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ERAMET_MARIETTA_INC,0,0.0,,1,73.0,2022-12,1,6.8,49.0,-81.523549,39.372884,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EVN_AG_0,0,0.0,,1,54.0,2022-12,1,19.2,49.0,16.338007,48.33057,,8.0,True,0.0240143369175627,4.0,0.5,Medium likelihood. GFM negative 0% HEFAS positive 0km web: no specific flood news found for this year
EVN_AG_1,0,0.0,,1,34.0,2022-12,1,24.9,49.0,15.708286,48.394846,,6.0,True,0.0183393070489844,2.0,15.6,Medium likelihood. GFM negative 0% HEFAS positive 16km web: no specific flood news found for this year
EVN_W_rmekraftwerke_GmbH_0,1,3.0,2022-02_2022-03_2022-05,1,13.0,2022-12,1,36.8,98.0,15.923828,48.325591,,6.0,True,0.0183393070489844,2.0,29.0,High likelihood. GFM positive 3% HEFAS positive 29km web: no specific flood news found for this year
EVN_W_rmekraftwerke_GmbH_1,0,0.0,,1,54.0,2022-12,1,19.2,49.0,16.338007,48.33057,,8.0,True,0.0240143369175627,4.0,0.5,Medium likelihood. GFM negative 0% HEFAS positive 0km web: no specific flood news found for this year
EVN_W_rmekraftwerke_GmbH_2,0,0.0,,1,34.0,2022-12,1,24.9,49.0,15.708286,48.394846,,6.0,True,0.0183393070489844,2.0,15.6,Medium likelihood. GFM negative 0% HEFAS positive 16km web: no specific flood news found for this year
EVN_W_rmekraftwerke_GmbH_3,1,3.0,2022-02_2022-03_2022-05,1,16.0,2022-12,1,35.3,98.0,15.932343,48.327395,,6.0,True,0.0183393070489844,2.0,29.2,High likelihood. GFM positive 3% HEFAS positive 29km web: no specific flood news found for this year
EVOMEK_-_Fusione_di_leghe_di_alluminio,1,8.0,2022-02_2022-03_2022-04_2022-05_2022-06_2022-07_2022-08,1,7.0,2022-12,1,36.7,100.0,12.17245,44.800898,,13.0,True,0.0474910394265232,4.0,16.2,High likelihood. GFM positive 8% HEFAS positive 16km web: no specific flood news found for this year
EVONIK_CORP_0,0,0.0,,1,60.0,2022-12,1,8.3,49.0,-75.37299,39.83767,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_1,1,6.0,2022-01_2022-02_2022-03_2022-09_2022-10,1,62.0,2022-12,1,21.5,100.0,-88.33491,37.054748,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_2,0,0.0,,1,19.0,2022-12,1,10.2,49.0,-89.724537,40.564694,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_3,1,2.0,2022-02_2022-04_2022-11_2022-12,1,45.0,2022-12,1,19.2,93.0,-96.101959,41.536721,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_4,0,0.0,,1,38.0,2022-12,1,17.5,49.0,-90.625342,30.040794,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_5,0,0.0,2022-03_2022-04,1,36.0,2022-12,1,19.3,80.0,-90.57458,30.07181,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_CORP_CALVERT_CITY_PLANT,1,2.0,2022-10,1,67.0,2022-12,1,20.3,82.0,-88.347956,37.040973,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
EVONIK_INDUSTRIES,0,0.0,,1,6.0,2022-12,1,9.2,49.0,-89.036986,42.670093,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXACTA_AEROSPACE_INC,0,0.0,,1,42.0,2022-12,1,16.9,49.0,-97.392682,37.665661,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXELON_CORP_CROYDON_GENERATING_STATION,0,0.0,,1,52.0,2022-12,1,14.0,49.0,-74.893388,40.079948,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXELON_CORP_SCHUYLKILL_GENERATING_STATION,0,0.0,,1,81.0,2022-12,1,7.6,49.0,-75.18687,39.941835,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_ANCHORAGE_TANK_FARM_0,0,0.0,2022-03,1,33.0,2022-12,1,24.3,82.0,-91.222097,30.475257,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_ANCHORAGE_TANK_FARM_1,0,0.0,2022-03,1,33.0,2022-12,1,24.3,82.0,-91.222097,30.475257,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_CHEMICAL_FRANCE_0,1,2.0,2022-05_2022-08,1,56.0,2022-12,1,19.3,98.0,0.529789,49.496185,,0.0,False,-1.0,-1.0,55.9,Medium likelihood. GFM positive 2% HEFAS negative 56km web: no specific flood news found for this year
EXXONMOBIL_CHEMICAL_FRANCE_1,1,2.0,2022-05_2022-08,1,56.0,2022-12,1,19.3,98.0,0.529789,49.496185,,0.0,False,-1.0,-1.0,55.9,Medium likelihood. GFM positive 2% HEFAS negative 56km web: no specific flood news found for this year
EXXONMOBIL_OIL_CORP_ATWOOD_TERMINAL_0,0,0.0,,1,56.0,2022-12,1,12.2,49.0,-117.838513,33.866655,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_OIL_CORP_ATWOOD_TERMINAL_1,0,0.0,,1,56.0,2022-12,1,12.2,49.0,-117.838513,33.866655,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_PAULSBORO_LUBE_PLANT_0,1,1.0,2022-02_2022-04_2022-05_2022-10_2022-12,1,65.0,2022-12,1,14.8,100.0,-75.25396,39.829667,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
EXXONMOBIL_PAULSBORO_LUBE_PLANT_1,1,1.0,2022-02_2022-04_2022-05_2022-10_2022-12,1,65.0,2022-12,1,14.8,100.0,-75.25396,39.829667,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_MEMPHIS_TERMINAL_0,1,1.0,2022-03,1,61.0,2022-12,1,14.4,100.0,-90.077732,35.120502,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_MEMPHIS_TERMINAL_1,1,1.0,2022-03,1,61.0,2022-12,1,14.4,100.0,-90.077732,35.120502,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_NASHVILLE_TERMINAL_0,0,0.0,,1,77.0,2022-12,1,11.2,49.0,-86.827638,36.180864,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_NASHVILLE_TERMINAL_1,0,0.0,,1,77.0,2022-12,1,11.2,49.0,-86.827638,36.180864,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_SPOKANE_TERMINAL_0,0,0.0,,1,55.0,2022-12,1,11.9,49.0,-117.320884,47.670022,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EXXON_MOBIL_CORP_SPOKANE_TERMINAL_1,0,0.0,,1,55.0,2022-12,1,11.9,49.0,-117.320884,47.670022,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Eaglesham_Sweet_Gas_Plant_02-14-077-25W5,1,6.0,2022-03_2022-07_2022-11_2022-12,1,52.0,2022-12,1,27.2,100.0,-117.761582,55.666969,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
Eddystone_Generating_Station,0,0.0,,1,41.0,2022-12,1,8.0,49.0,-75.322976,39.85805,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Edwardsport,1,18.0,2022-02_2022-03_2022-10,1,53.0,2022-12,1,29.1,100.0,-87.247198,38.806705,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 18% HEFAS negative ?km web: no specific flood news found for this year
Elmworth_Comp_Stn_08-13,1,11.0,2022-02_2022-07_2022-09,1,66.0,2022-12,1,21.1,100.0,-119.529211,54.972447,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific flood news found for this year
Elmworth_Comp_Stn_10-13_NPRI,1,16.0,2022-02_2022-03_2022-07_2022-11,1,71.0,2022-12,1,20.9,100.0,-119.388075,55.061956,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 16% HEFAS negative ?km web: no specific flood news found for this year
Elmworth_Comp_Stn_10-17,1,32.0,2022-02_2022-03_2022-12,1,53.0,2022-12,1,32.7,100.0,-119.337147,55.061912,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 32% HEFAS negative ?km web: no specific flood news found for this year
Elmworth_Comp_Stn_10-35_NPRI,1,1.0,2022-02_2022-03,1,86.0,2022-12,1,11.5,87.0,-119.413457,55.018288,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
Elmworth_Comp_Stn_15-03,0,0.0,,1,82.0,2022-12,1,9.4,49.0,-119.436925,54.950842,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Emerald_Rail_Fuelling_Facility,0,0.0,,1,36.0,2022-12,1,25.6,49.0,148.153255,-23.527221,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Enerchem_Slave_Lake_16-31-073-05W5,1,1.0,2022-03_2022-11,1,70.0,2022-12,1,11.2,97.0,-114.748863,55.372265,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
Entergy_New_Orleans._LLC_Gas_Business,0,0.0,,1,69.0,2022-12,1,16.3,49.0,-90.079312,29.979844,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Equitable_Gas_Company_PA_dba_Peoples,0,0.0,,1,80.0,2022-12,1,7.7,49.0,-80.008204,40.446493,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Equitrans._LP_-_Transmission_Pipeline,0,0.0,,1,82.0,2022-12,1,7.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
