facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
ENTERGY_LOUISIANA_LLC_-_NINEMILE_POINT_PLANT,0,0.0,,1,70.0,2019-12,1,15.7,49.0,-90.141406,29.950836,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EP_Minerals._LLC,1,3.0,2019-01_2019-05_2019-07_2019-11,1,38.0,2019-12,1,27.5,100.0,-117.372228,43.94973,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
EQM_Gathering_Opco._LLC_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQT_Gathering._LLC_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQT_Gathering._LLC_-_Basin_160_-_Appalachian_-_GB,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQT_Production_-_Basin_160A_-_Appalachian_Eastern_Overthrust,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQT_Production_-_Basin_160A_-_Appalachian_Eastern_Overthrust_-_GB,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQT_Production_-_Basin_160_-_Appalachian,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EQUISTAR_CHEMICALS_LP-MATAGORDA_FACILITY,1,7.0,2019-05,1,11.0,2019-12,1,24.0,100.0,-95.943084,28.787443,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 7% HEFAS negative ?km web: no specific 2019 flood news found
ERAMET_MARIETTA_INC,0,0.0,,1,73.0,2019-12,1,5.9,49.0,-81.523549,39.372884,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVN_AG_0,0,0.0,,1,54.0,2019-12,1,20.5,49.0,16.338007,48.33057,,1.0,True,-0.6648745519713262,2.0,0.5,Medium likelihood. GFM negative 0% HEFAS positive 0km web: no specific 2019 flood news found
EVN_AG_1,0,0.0,2019-05,1,34.0,2019-12,1,26.5,85.0,15.708286,48.394846,,1.0,True,0.0017921146953405,2.0,15.6,Medium likelihood. GFM negative 0% HEFAS positive 16km web: no specific 2019 flood news found
EVN_W_rmekraftwerke_GmbH_0,1,1.0,2019-03_2019-04,1,13.0,2019-12,1,33.9,96.0,15.923828,48.325591,,1.0,True,0.0017921146953405,2.0,29.0,High likelihood. GFM positive 1% HEFAS positive 29km web: no specific 2019 flood news found
EVN_W_rmekraftwerke_GmbH_1,0,0.0,,1,54.0,2019-12,1,20.5,49.0,16.338007,48.33057,,1.0,True,-0.6648745519713262,2.0,0.5,Medium likelihood. GFM negative 0% HEFAS positive 0km web: no specific 2019 flood news found
EVN_W_rmekraftwerke_GmbH_2,0,0.0,2019-05,1,34.0,2019-12,1,26.5,85.0,15.708286,48.394846,,1.0,True,0.0017921146953405,2.0,15.6,Medium likelihood. GFM negative 0% HEFAS positive 16km web: no specific 2019 flood news found
EVN_W_rmekraftwerke_GmbH_3,1,3.0,2019-03_2019-04,1,16.0,2019-12,1,32.8,97.0,15.932343,48.327395,,1.0,True,0.0017921146953405,2.0,29.2,High likelihood. GFM positive 3% HEFAS positive 29km web: no specific 2019 flood news found
EVOMEK_-_Fusione_di_leghe_di_alluminio,1,7.0,2019-03_2019-04_2019-05_2019-06,1,3.0,2019-12,1,33.0,100.0,12.17245,44.800898,,42.0,True,0.2148788189110769,5.0,16.2,High likelihood. GFM positive 7% HEFAS positive 16km web: no specific 2019 flood news found
EVONIK_CORP_0,0,0.0,,1,60.0,2019-12,1,8.0,49.0,-75.37299,39.83767,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_1,1,9.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-10_2019-12,1,62.0,2019-12,1,21.6,100.0,-88.33491,37.054748,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 9% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_2,0,0.0,2019-05,1,55.0,2019-12,1,10.3,87.0,-89.724537,40.564694,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_3,0,0.0,,1,45.0,2019-12,1,17.1,49.0,-96.101959,41.536721,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_4,0,0.0,2019-08,1,53.0,2019-12,1,18.2,68.0,-90.625342,30.040794,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_5,0,0.0,,1,36.0,2019-12,1,20.4,49.0,-90.57458,30.07181,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_CORP_CALVERT_CITY_PLANT,1,3.0,2019-02_2019-03_2019-10,1,67.0,2019-12,1,19.8,96.0,-88.347956,37.040973,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
EVONIK_INDUSTRIES,0,0.0,,1,5.0,2019-12,1,9.4,49.0,-89.036986,42.670093,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXACTA_AEROSPACE_INC,1,1.0,2019-05,1,42.0,2019-12,1,21.0,100.0,-97.392682,37.665661,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
EXELON_CORP_CROYDON_GENERATING_STATION,0,0.0,,1,52.0,2019-12,1,13.7,49.0,-74.893388,40.079948,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXELON_CORP_SCHUYLKILL_GENERATING_STATION,0,0.0,,1,81.0,2019-12,1,8.1,49.0,-75.18687,39.941835,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_ANCHORAGE_TANK_FARM_0,1,1.0,2019-04_2019-05,1,33.0,2019-12,1,27.2,99.0,-91.222097,30.475257,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_ANCHORAGE_TANK_FARM_1,1,1.0,2019-04_2019-05,1,33.0,2019-12,1,27.2,99.0,-91.222097,30.475257,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_CHEMICAL_FRANCE_0,1,3.0,2019-04_2019-05_2019-11_2019-12,1,56.0,2019-12,1,20.6,97.0,0.529821,49.496151,,0.0,False,-1.488231780167264,-1.0,55.9,Medium likelihood. GFM positive 3% HEFAS negative 56km web: no specific 2019 flood news found
EXXONMOBIL_CHEMICAL_FRANCE_1,1,3.0,2019-04_2019-05_2019-11_2019-12,1,56.0,2019-12,1,20.6,97.0,0.529821,49.496151,,0.0,False,-1.488231780167264,-1.0,55.9,Medium likelihood. GFM positive 3% HEFAS negative 56km web: no specific 2019 flood news found
EXXONMOBIL_OIL_CORP_ATWOOD_TERMINAL_0,0,0.0,,1,56.0,2019-12,1,15.0,49.0,-117.838513,33.866655,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_OIL_CORP_ATWOOD_TERMINAL_1,0,0.0,,1,56.0,2019-12,1,15.0,49.0,-117.838513,33.866655,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_PAULSBORO_LUBE_PLANT_0,1,1.0,2019-02_2019-04_2019-09_2019-10_2019-11,1,65.0,2019-12,1,14.5,100.0,-75.25396,39.829667,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
EXXONMOBIL_PAULSBORO_LUBE_PLANT_1,1,1.0,2019-02_2019-04_2019-09_2019-10_2019-11,1,65.0,2019-12,1,14.5,100.0,-75.25396,39.829667,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_MEMPHIS_TERMINAL_0,1,3.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-07,1,61.0,2019-12,1,15.9,100.0,-90.077732,35.120502,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_MEMPHIS_TERMINAL_1,1,3.0,2019-01_2019-02_2019-03_2019-04_2019-05_2019-06_2019-07,1,61.0,2019-12,1,15.9,100.0,-90.077732,35.120502,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 3% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_NASHVILLE_TERMINAL_0,0,0.0,,1,77.0,2019-12,1,10.1,49.0,-86.827638,36.180864,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_NASHVILLE_TERMINAL_1,0,0.0,,1,77.0,2019-12,1,10.1,49.0,-86.827638,36.180864,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_SPOKANE_TERMINAL_0,0,0.0,2019-11,1,55.0,2019-12,1,17.8,100.0,-117.320884,47.670022,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
EXXON_MOBIL_CORP_SPOKANE_TERMINAL_1,0,0.0,2019-11,1,55.0,2019-12,1,17.8,100.0,-117.320884,47.670022,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Eaglesham_Sweet_Gas_Plant_02-14-077-25W5,1,11.0,2019-02_2019-03_2019-04_2019-06_2019-07_2019-09_2019-12,1,52.0,2019-12,1,29.1,100.0,-117.761582,55.666969,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific 2019 flood news found
Eddystone_Generating_Station,0,0.0,2019-04,1,41.0,2019-12,1,7.6,49.0,-75.322976,39.85805,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Edwardsport,1,16.0,2019-01_2019-04_2019-05_2019-06,1,53.0,2019-12,1,23.5,100.0,-87.247198,38.806705,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 16% HEFAS negative ?km web: no specific 2019 flood news found
Elmworth_Comp_Stn_08-13,1,17.0,2019-03_2019-04_2019-05_2019-06_2019-12,1,66.0,2019-12,1,28.1,100.0,-119.529211,54.972447,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 17% HEFAS negative ?km web: no specific 2019 flood news found
Elmworth_Comp_Stn_10-13_NPRI,1,11.0,2019-02_2019-03_2019-04_2019-05_2019-06_2019-11_2019-12,1,71.0,2019-12,1,23.9,100.0,-119.388075,55.061956,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific 2019 flood news found
Elmworth_Comp_Stn_10-17,1,15.0,2019-03_2019-04_2019-05_2019-06_2019-11_2019-12,1,53.0,2019-12,1,31.9,100.0,-119.337147,55.061912,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 15% HEFAS negative ?km web: no specific 2019 flood news found
Elmworth_Comp_Stn_10-35_NPRI,1,1.0,2019-03_2019-04_2019-05_2019-06_2019-11_2019-12,1,86.0,2019-12,1,17.8,100.0,-119.413457,55.018288,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
Elmworth_Comp_Stn_15-03,0,0.0,,1,82.0,2019-12,1,14.5,49.0,-119.436925,54.950842,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Emerald_Rail_Fuelling_Facility,0,0.0,,1,36.0,2019-12,1,22.7,49.0,148.153255,-23.527221,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Enerchem_Slave_Lake_16-31-073-05W5,1,1.0,2019-03_2019-12,1,70.0,2019-12,1,14.8,94.0,-114.748863,55.372265,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
Entergy_New_Orleans._LLC_Gas_Business,0,0.0,,1,69.0,2019-12,1,16.0,49.0,-90.079312,29.979844,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Equitable_Gas_Company_PA_dba_Peoples,0,0.0,,1,79.0,2019-12,1,6.4,49.0,-80.008204,40.446493,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Equitrans._LP_-_Transmission_Pipeline,0,0.0,,1,81.0,2019-12,1,6.0,49.0,-80.000806,40.44215,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
Evonik_Degussa_GmbH,0,0.0,2019-05,1,69.0,2019-12,1,15.7,71.0,7.795338,47.564455,,0.0,False,0.0,0.0,0.5,Low likelihood. GFM negative 0% HEFAS negative 0km web: no specific 2019 flood news found
Evonik_Functional_Solutions_GmbH,1,7.0,2019-04_2019-05_2019-07,1,42.0,2019-12,1,26.1,100.0,7.029598,50.824029,,8.0,True,0.0197132616487455,2.0,9.6,High likelihood. GFM positive 7% HEFAS positive 10km web: no specific 2019 flood news found
Evonik_Italia_S.r.l.,1,1.0,2019-03_2019-04,1,12.0,2019-12,1,28.3,87.0,9.546887,45.412859,,8.0,True,-1.4329450418160097,2.0,10.8,High likelihood. GFM positive 1% HEFAS positive 11km web: no specific 2019 flood news found
Evonik_Operations_GmbH_-_Werk_Wesseling,1,2.0,2019-05_2019-07,1,55.0,2019-12,1,21.7,96.0,6.976194,50.834138,,10.0,True,0.019905273937532,2.0,11.5,High likelihood. GFM positive 2% HEFAS positive 12km web: no specific 2019 flood news found
Evonik_Operations_GmbH_0,0,0.0,2019-04_2019-05,1,75.0,2019-12,1,15.5,86.0,9.150906,49.832297,,1.0,True,0.0,2.0,7.2,Medium likelihood. GFM negative 0% HEFAS positive 7km web: no specific 2019 flood news found
Evonik_Operations_GmbH_1,0,0.0,,1,66.0,2019-12,1,15.5,49.0,6.758019,51.498637,,8.0,True,0.0252090800477897,4.0,5.3,Medium likelihood. GFM negative 0% HEFAS positive 5km web: no specific 2019 flood news found
Evonik_Operations_GmbH_Standort_Bonn,0,0.0,2019-05_2019-07,1,44.0,2019-12,1,17.4,94.0,7.126978,50.741608,,8.0,True,0.025089605734767,2.0,1.5,Medium likelihood. GFM negative 0% HEFAS positive 2km web: no specific 2019 flood news found
Evonik_Operations_GmbH_Werk_Nord,0,0.0,,1,71.0,2019-12,1,15.9,49.0,7.805051,47.568037,,0.0,False,0.0,0.0,0.9,Low likelihood. GFM negative 0% HEFAS negative 1km web: no specific 2019 flood news found
Evonik_Superabsorber_GmbH,1,2.0,2019-05,1,31.0,2019-12,1,25.6,95.0,8.012925,48.753818,,2.0,True,0.0080645161290322,3.0,11.9,High likelihood. GFM positive 2% HEFAS positive 12km web: no specific 2019 flood news found
ExxonMobil_Chemical_Holland_BV_ROP_van_RPI__0,0,0.0,2019-05,1,43.0,2019-12,1,25.2,82.0,4.184806,51.92881,,0.0,False,-2.0,-2.0,91.0,Low likelihood. GFM negative 0% HEFAS negative 91km web: no specific 2019 flood news found
ExxonMobil_Chemical_Holland_BV_ROP_van_RPI__1,0,0.0,2019-05,1,43.0,2019-12,1,25.2,82.0,4.184806,51.92881,,0.0,False,-2.0,-2.0,91.0,Low likelihood. GFM negative 0% HEFAS negative 91km web: no specific 2019 flood news found
FABRICATED_TUBE_PRODUCTS_-_CARROLLTON,0,0.0,2019-01_2019-05,1,48.0,2019-12,1,16.9,93.0,-96.937354,32.9512,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FAULKVILLE_CHIPMILL,0,0.0,,1,90.0,2019-12,1,18.5,49.0,-81.356176,32.148301,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FAURECIA_AUTOMOTIVE_INDUSTRIE,1,1.0,2019-04_2019-05_2019-12,1,65.0,2019-12,1,23.0,87.0,5.078017,49.600283,,0.0,False,-1.8278673835125447,-1.0,13.9,Medium likelihood. GFM positive 1% HEFAS negative 14km web: no specific 2019 flood news found
FEDERAL_CARTRIDGE_CO-CCI,0,0.0,,1,33.0,2019-12,1,10.2,49.0,-117.035056,46.396379,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FEDERAL_CARTRIDGE_COMPANY-OROVILLE_OPERATIONS,0,0.0,,1,61.0,2019-12,1,19.0,49.0,-121.567794,39.498845,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FGSZ_F_ldg_zsz_ll_t_Z_rtk_r_en_M_k_d__R_szv_nyt_rsas_g_0,1,3.0,2019-04_2019-05,1,3.0,2019-12,1,39.2,100.0,17.209894,47.872591,,1.0,True,0.0018518518518518,2.0,27.8,High likelihood. GFM positive 3% HEFAS positive 28km web: no specific 2019 flood news found
FGSZ_F_ldg_zsz_ll_t_Z_rtk_r_en_M_k_d__R_szv_nyt_rsas_g_1,1,12.0,2019-03_2019-04_2019-05,1,19.0,2019-12,1,35.5,100.0,20.959437,47.882093,,222.0,True,0.4366786140979689,2.0,7.5,High likelihood. GFM positive 12% HEFAS positive 8km web: no specific 2019 flood news found
FGSZ_Zrt._0,1,39.0,2019-03_2019-04_2019-05_2019-11,1,9.0,2019-12,1,50.3,100.0,20.997977,47.881182,,11.0,True,-0.300358422939068,2.0,4.7,High likelihood. GFM positive 39% HEFAS positive 5km web: no specific 2019 flood news found
FGSZ_Zrt._1,1,3.0,2019-04_2019-05,1,3.0,2019-12,1,39.2,100.0,17.209894,47.872591,,1.0,True,0.0018518518518518,2.0,27.8,High likelihood. GFM positive 3% HEFAS positive 28km web: no specific 2019 flood news found
FLEXSYS_AMERICA_LP_KRUMMRICH,0,0.0,,1,63.0,2019-12,1,18.5,49.0,-90.168716,38.597211,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FLORIDA_GAS_TRANSMISSION_COMPANY_-_PORT_BARRE,1,14.0,2019-10,1,63.0,2019-12,1,23.4,100.0,-91.869612,30.540367,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 14% HEFAS negative ?km web: no specific 2019 flood news found
FMC_CORP_0,0,0.0,,1,47.0,2019-12,1,11.1,49.0,-81.631511,30.340053,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FMC_CORP_1,1,1.0,2019-01_2019-06_2019-07_2019-08_2019-09_2019-10_2019-11_2019-12,1,19.0,2019-12,1,25.2,100.0,-96.362029,42.328272,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
FM_Mattsson._S_dra_fabriken,0,0.0,,1,74.0,2019-12,1,20.0,49.0,14.489917,61.024404,,0.0,False,-1.0,0.0,79.4,Low likelihood. GFM negative 0% HEFAS negative 79km web: no specific 2019 flood news found
FOLGER_COFFEE_CO_-_GENTILLY_PLANT,0,0.0,,1,61.0,2019-12,1,12.2,49.0,-89.910208,30.033256,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_CONCRETE_INDUSTRIES_INC._-_LOUISVILLE,0,0.0,,1,68.0,2019-12,1,15.6,49.0,-85.842504,38.203597,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_CONCRETE_PRODUCTS_-_BONNER_SPRINGS,0,0.0,2019-06,1,59.0,2019-12,1,15.9,98.0,-94.860139,39.05607,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_CONCRETE_PRODUCTS_-_HUMBOLDT,1,12.0,2019-02_2019-03_2019-09_2019-10,1,58.0,2019-12,1,33.9,100.0,-94.207201,42.679607,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 12% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_CONCRETE_PRODUCTS_-_SHAKOPEE,1,18.0,2019-03_2019-04_2019-05_2019-06_2019-07_2019-09_2019-10_2019-11_2019-12,1,41.0,2019-12,1,30.6,100.0,-93.428012,44.793949,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 18% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_AUSTIN,0,0.0,,1,79.0,2019-12,1,12.1,49.0,-97.692863,30.255281,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_LAPLACE,0,0.0,,1,60.0,2019-12,1,21.2,49.0,-90.469827,30.052527,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_NEW_ORLEANS,0,0.0,,1,52.0,2019-12,1,14.9,49.0,-89.93093,30.017994,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_SAINT_MARTINVILLE,0,0.0,,1,71.0,2019-12,1,15.4,49.0,-91.834777,30.123903,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_WEST_DES_MOINES,0,0.0,,1,67.0,2019-12,1,21.2,49.0,-93.717896,41.56676,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PIPE_PRECAST_-_WEST_MEMPHIS,1,2.0,2019-02_2019-04_2019-05_2019-10_2019-11_2019-12,1,53.0,2019-12,1,20.5,99.0,-90.17955,35.135512,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific 2019 flood news found
FORTERRA_PRECAST_CONCEPTS_INC,0,0.0,2019-10,1,45.0,2019-12,1,18.4,66.0,-108.624774,39.099017,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORT_MARTIN_POWER_STATION,0,0.0,,1,96.0,2019-12,1,4.1,49.0,-79.927533,39.710774,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORT_MYERS_POWER_PLANT,0,0.0,,1,63.0,2019-12,1,17.7,49.0,-81.78308,26.696688,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FORT_WORTH_REGIONAL_LANDFILL,0,0.0,,1,60.0,2019-12,1,14.2,49.0,-97.242914,32.789523,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FREEPORT_OLIN_BC,0,0.0,,1,44.0,2019-12,1,16.2,49.0,-95.379509,28.969388,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FRENCH_ISLAND_PLANT,0,0.0,2019-05_2019-06,1,56.0,2019-12,1,19.7,96.0,-91.259778,43.829058,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FRESENIUS_KABI._BRUNNAFABRIKEN,0,0.0,,1,63.0,2019-12,1,19.7,49.0,17.739243,59.513634,,7.0,True,-0.001373954599761,4.0,14.0,Medium likelihood. GFM negative 0% HEFAS positive 14km web: no specific 2019 flood news found
FRITO-LAY_INC.,0,0.0,,1,63.0,2019-12,1,17.2,49.0,-122.691858,45.656496,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
FRITO_-_LAY_INC.,0,0.0,,1,81.0,2019-12,1,7.0,49.0,-75.83837,42.097205,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
F_BRICA_DE_MENG_BAR_SMURFIT_KAPPA_ESPA_A._S.A.__0,0,0.0,,1,73.0,2019-12,1,13.3,49.0,-3.799575,37.97863,,4.0,True,0.0277777777777777,5.0,0.6,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific 2019 flood news found
F_BRICA_DE_MENG_BAR_SMURFIT_KAPPA_ESPA_A._S.A.__1,0,0.0,,1,73.0,2019-12,1,13.3,49.0,-3.799575,37.97863,,4.0,True,0.0277777777777777,5.0,0.6,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific 2019 flood news found
F_B_Culley_Generating_Station,1,13.0,2019-01_2019-02_2019-03_2019-04_2019-10,1,48.0,2019-12,1,21.6,100.0,-87.326658,37.910031,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 13% HEFAS negative ?km web: no specific 2019 flood news found
Ferrier_Gas_Battery_02-17-039-07W5,1,4.0,2019-03,1,49.0,2019-12,1,31.4,100.0,-114.970083,52.350385,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 4% HEFAS negative ?km web: no specific 2019 flood news found
Ferrier_Sweet_Gas_Plant_01-20-039-07W5,1,1.0,2019-03,1,49.0,2019-12,1,27.4,98.0,-114.963037,52.366257,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific 2019 flood news found
Ford-Werke_GmbH,0,0.0,,1,67.0,2019-12,1,17.2,49.0,6.913725,50.97925,,8.0,True,0.0161290322580645,2.0,5.9,Medium likelihood. GFM negative 0% HEFAS positive 6km web: no specific 2019 flood news found
Fort_Myers,0,0.0,,1,63.0,2019-12,1,17.7,49.0,-81.78308,26.696688,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific 2019 flood news found
