facility,flood_present,flood_pct,flood_months,exclusion_present,exclusion_pct,exclusion_suffix,likelihood_present,likelihood_mean,likelihood_max,lon,lat,HEFAS_months,HEFAS_flood_days_any,HEFAS_any_flood_any,HEFAS_level_mean,HEFAS_level_max,HEFAS_min_dist_km,AI observation
CHEVRON_FORT_WORTH_TERMINAL,0,0.0,,1,11.0,2021-12,1,14.0,49.0,-97.325269,32.787822,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CHEVRON_LOUISVILLE_TERMINAL_LUBRICANTS_BLEND_PLANT,0,0.0,,1,54.0,2021-12,1,11.6,49.0,-85.837298,38.22774,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CHEVRON_ORONITE_CO_LLC,0,0.0,,1,50.0,2021-12,1,16.1,49.0,-90.009984,29.808227,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CHEVRON_PRODUCTS_CO_SACRAMENTO_TERMINAL,0,0.0,,1,48.0,2021-12,1,22.3,49.0,-121.512815,38.568063,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CLEARWATER_PAPER_CORP-CYPRESS_BEND_MILL,0,0.0,,1,28.0,2021-12,1,26.6,49.0,-91.240332,33.705753,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CLEARWATER_PAPER_CORP-PPD_CPD_IDAHO,0,0.0,,1,36.0,2021-12,1,16.7,49.0,-116.96711,46.42696,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CLEARWATER_PAPER_CORP_0,0,0.0,,1,29.0,2021-12,1,19.9,49.0,-91.236019,33.706457,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CLEARWATER_PAPER_CORP_1,0,0.0,,1,28.0,2021-12,1,17.8,49.0,-116.967218,46.427955,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CLIMAX_MOLYBDENUM_CO,0,0.0,,1,38.0,2021-12,1,23.7,49.0,-91.426182,40.582594,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_REBAR,0,0.0,,1,65.0,2021-12,1,11.5,49.0,-86.745479,36.158085,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_REBAR_-_KANSAS_CITY,0,0.0,,1,46.0,2021-12,1,17.1,49.0,-94.525019,39.135078,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_REBAR_ALBUQUERQUE,0,0.0,,1,58.0,2021-12,1,16.3,49.0,-106.643339,35.108612,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_REBAR_DENVER,0,0.0,,1,50.0,2021-12,1,17.2,49.0,-104.968731,39.7939,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_STEEL_FABRICATORS_INC._DBA_CMC_REBAR,0,0.0,,1,61.0,2021-12,1,15.1,49.0,-96.899348,32.778464,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CMC_STEEL_FABRICATORS_INC_DBA_CMC_VALLEY_STEEL,0,0.0,,1,25.0,2021-12,1,29.0,49.0,-97.715846,26.218986,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COFFEYVILLE_RESOURCES_NITROGEN_FERTILIZERS_LLC,0,0.0,,1,41.0,2021-12,1,15.7,49.0,-95.60518,37.045364,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COFFEYVILLE_RESOURCES_REFINING_MARKETING,0,0.0,,1,50.0,2021-12,1,12.6,39.0,-95.60612,37.047546,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COLGATE-PALMOLIVE_CO,0,0.0,2021-11,1,68.0,2021-12,1,28.4,95.0,-85.765636,38.279329,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COLGATE_PALMOLIVE,0,0.0,,1,71.0,2021-12,1,20.0,49.0,2.838548,49.429319,,0.0,False,-1.2918117426181943,-1.0,18.4,Low likelihood. GFM negative 0% HEFAS negative 18km web: no specific flood news found for this year
COLONIAL_LANDFILL,0,0.0,,1,77.0,2021-12,1,15.4,49.0,-90.874133,30.148358,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COMMERCIAL_VEHICLE_GROUP,0,0.0,,1,67.0,2021-12,1,17.6,49.0,-122.703928,45.562377,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CONAGRA_FOODS_PACKAGED_FOODS_LLC_-_COUNCIL_BLUFFS,0,0.0,,1,65.0,2021-12,1,18.9,49.0,-95.850686,41.251513,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CONCRETE_MATERIALS_COMPANY-YANKTON,0,0.0,,1,28.0,2021-12,1,31.1,49.0,-97.355819,42.887157,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COOPER_CROUSE-HINDS_LLC,0,0.0,,1,66.0,2021-12,1,14.5,49.0,-76.158986,43.084448,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CORNING_INC,0,0.0,,1,61.0,2021-12,1,16.8,49.0,-76.921206,42.137534,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CORTEVA_FREEPORT_OPERATIONS,0,0.0,,1,28.0,2021-12,1,20.6,49.0,-95.337001,28.955923,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
COVANTA_PLYMOUTH_RENEWABLE_ENERGY_LLC,0,0.0,,1,79.0,2021-12,1,6.3,49.0,-75.310491,40.0958,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CRESCENT_ACRES_LANDFILL,0,0.0,,1,53.0,2021-12,1,15.1,49.0,-89.998588,29.973725,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CROWN_BEVERAGE_PACKAGING_0,0,0.0,,1,89.0,2021-12,1,8.6,49.0,-71.179765,42.684464,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CROWN_BEVERAGE_PACKAGING_1,0,0.0,,1,25.0,2021-12,1,28.4,49.0,-107.96402,44.023637,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CROWN_CORK_SEAL_CO_USA_INC_CROWN_CLOSURE_DIV,0,0.0,,1,72.0,2021-12,1,5.5,49.0,-80.62111,40.387914,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
CROWN_GROUP_EAST_MOLINE_PLANT,1,6.0,2021-02,1,44.0,2021-12,1,25.0,87.0,-90.414109,41.527458,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
CTSDU_DE_BELLEGARDE,1,3.0,2021-04,1,65.0,2021-12,1,18.8,83.0,4.502807,43.747146,,0.0,False,-1.0157407407407406,-1.0,12.8,Medium likelihood. GFM positive 3% HEFAS negative 13km web: no specific flood news found for this year
CYTEC_SOLVAY_COMPOSITE_MATERIALS_ANAHEIM,0,0.0,,1,50.0,2021-12,1,14.8,49.0,-117.861297,33.861963,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Cape_Fear_Steam_Electric_Plant,0,0.0,,1,71.0,2021-12,1,14.9,49.0,-79.049177,35.595044,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Castlegar_Sawmill,0,0.0,,1,69.0,2021-12,1,9.0,49.0,-117.727413,49.335836,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Cecil_Lynch,0,0.0,,1,50.0,2021-12,1,28.1,49.0,-92.19877,34.753506,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Celanese_Acetate_LLC_-_Manufacturing_Processes,0,0.0,,1,81.0,2021-12,1,4.4,27.0,-80.764005,37.345102,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Charron_Lake_Compressor_Station_15-01-069-16W4,0,0.0,,1,81.0,2021-12,1,16.6,49.0,-112.304645,54.949166,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Cherokee,0,0.0,,1,81.0,2021-12,1,8.7,49.0,-104.964777,39.80775,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Chevron_Oronite_Oak_Point,0,0.0,,1,70.0,2021-12,1,17.4,49.0,-90.012915,29.808289,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Cholla,0,0.0,,1,54.0,2021-12,1,19.3,49.0,-110.303301,34.939359,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Christies_Oilfield,0,0.0,,1,71.0,2021-12,1,27.1,49.0,139.372952,-27.882977,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
ConAgra_Foods_Inc.,0,0.0,,1,73.0,2021-12,1,14.7,49.0,-76.858665,41.012255,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Conners_Creek,0,0.0,,1,46.0,2021-12,1,21.9,49.0,-82.961068,42.359663,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Contra_Costa_Generating_Station,0,0.0,,1,21.0,2021-12,1,15.4,49.0,-121.761017,38.018401,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Covanta_WBH,0,0.0,,1,40.0,2021-12,1,17.0,49.0,-96.017437,36.132159,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Coyote_Springs_Switchyard,0,0.0,,1,61.0,2021-12,1,10.0,49.0,-122.669964,45.519945,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DAIKIN_CHEMICAL_FRANCE_0,0,0.0,,1,73.0,2021-12,1,18.4,49.0,4.822388,45.709757,,0.0,False,-1.0,-1.0,19.6,Low likelihood. GFM negative 0% HEFAS negative 20km web: no specific flood news found for this year
DAIKIN_CHEMICAL_FRANCE_1,0,0.0,,1,73.0,2021-12,1,18.4,49.0,4.822388,45.709757,,0.0,False,-1.0,-1.0,19.6,Low likelihood. GFM negative 0% HEFAS negative 20km web: no specific flood news found for this year
DAIMLER_TRUCKS_NA_LLC_0,0,0.0,,1,80.0,2021-12,1,15.9,49.0,-122.715262,45.572826,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DAIMLER_TRUCKS_NA_LLC_1,0,0.0,,1,80.0,2021-12,1,15.9,49.0,-122.715262,45.572826,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DAKTRONICS_INC,0,0.0,,1,42.0,2021-12,1,22.5,49.0,-96.719408,43.594686,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DAL-TILE_CORP_LEWISPORT_PLANT,0,0.0,,1,37.0,2021-12,1,17.1,49.0,-86.900952,37.92486,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DANISCO_SWEETENERS_INC,1,49.0,2021-02,1,14.0,2021-12,1,53.8,100.0,-90.10988,41.999839,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 49% HEFAS negative ?km web: 2019 Midwestern U.S. floods (Mississippi/Missouri) https://en.wikipedia.org/wiki/2019_Midwestern_U.S._floods
DARLING_INGREDIENTS_INC_0,0,0.0,,1,69.0,2021-12,1,12.2,49.0,-90.21997,41.81391,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DARLING_INGREDIENTS_INC_1,1,1.0,2021-03_2021-04_2021-05,1,7.0,2021-12,1,33.9,82.0,-121.030275,37.464958,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
DDP_SPECIALTY_ELECTRONIC_MATERIAL_US_LLC.,0,0.0,,1,50.0,2021-12,1,22.3,49.0,-113.813566,42.534819,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DENSO_MANUFACTURING_ARKANSAS_0,0,0.0,,1,4.0,2021-12,1,38.7,49.0,-90.038104,35.70073,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DENSO_MANUFACTURING_ARKANSAS_1,0,0.0,,1,4.0,2021-12,1,38.7,49.0,-90.038104,35.70073,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DERICHEBOURG_BELGIUM_-_Li_ge,0,0.0,,1,62.0,2021-12,1,20.0,49.0,5.635594,50.656058,,9.0,True,-0.9707501280081924,5.0,5.2,Medium likelihood. GFM negative 0% HEFAS positive 5km web: no specific flood news found for this year
DE_KARN_JC_WEADOCK_GENERATING_PLANT,0,0.0,,1,54.0,2021-12,1,15.5,49.0,-83.842026,43.642029,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DIAGEO_CANADA_INC._-_AMHERSTBURG,0,0.0,,1,31.0,2021-12,1,13.1,49.0,-83.110228,42.114174,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DIAMOND_ANIMAL_HEALTH,1,2.0,2021-02,1,18.0,2021-12,1,26.9,100.0,-93.529762,41.561252,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
DILLMAN_EQUIPMENT_INC,0,0.0,,1,55.0,2021-12,1,18.8,49.0,-91.150512,43.067567,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DIXIE_INDUSTRIES_0,0,0.0,,1,83.0,2021-12,1,9.3,49.0,-85.250635,35.079064,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DIXIE_INDUSTRIES_1,0,0.0,,1,84.0,2021-12,1,11.4,49.0,-85.285268,35.030837,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DOMINION_ENERGY_SOUTH_CAROLINA_-_JASPER_GENERATING_STATION,0,0.0,,1,69.0,2021-12,1,17.8,49.0,-81.123979,32.359448,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DOMINION_ENERGY_SOUTH_CAROLINA_-_WATEREE_STATION,0,0.0,,1,63.0,2021-12,1,13.5,49.0,-80.622153,33.826749,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DOMTAR_AW_LLC_NEKOOSA_MILL,1,4.0,2019-04,1,59.0,2019-12,1,25.0,99.0,-89.896153,44.31431,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 4% HEFAS negative ?km web: no specific flood news found for this year
DOMTAR_PAPER_CO_LLC-PLYMOUTH_MILL,0,0.0,,1,58.0,2021-12,1,13.7,49.0,-76.77972,35.861742,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DOMTAR_PAPER_CO_LLC_HAWESVILLE_MILL,0,0.0,,1,70.0,2021-12,1,12.0,49.0,-86.685794,37.894833,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DTE_Calvert_City._LLC,0,0.0,,1,73.0,2021-12,1,14.8,49.0,-88.350644,37.046749,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DTE_ELECTRIC_CO-BELLE_RIVER_POWER_PLANT,0,0.0,,1,58.0,2021-12,1,16.5,49.0,-82.512197,42.772509,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DTE_ELECTRIC_CO_-_TRENTON_CHANNEL_POWER_PLANT,0,0.0,,1,58.0,2021-12,1,10.1,49.0,-83.181215,42.123755,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DTE_East_China,0,0.0,,1,27.0,2021-12,1,18.0,49.0,-82.481818,42.773941,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DTE_STONEMAN_LLC_GENERATING_STATION,1,6.0,2021-02,1,45.0,2021-12,1,17.6,93.0,-90.985331,42.70833,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 6% HEFAS negative ?km web: no specific flood news found for this year
DTE_Stockton,0,0.0,,1,58.0,2021-12,1,14.4,49.0,-121.327357,37.941622,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUCOMMUN_AEROSTRUCTURES_INC_ORANGE_FACILITY,0,0.0,,1,53.0,2021-12,1,15.4,49.0,-117.861976,33.8188,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_CAROLINAS_LLC_-_BUCK_STEAM_STATION,0,0.0,,1,72.0,2021-12,1,6.7,49.0,-80.376699,35.713259,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_INDIANA_INC-GALLAGHER_GENERATING_STATION,0,0.0,,1,41.0,2021-12,1,13.1,49.0,-85.838011,38.263577,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_INDIANA_INC._-_EDWARDSPORT_IGCC,1,1.0,2021-03,1,77.0,2021-12,1,11.7,98.0,-87.247198,38.806705,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_INDIANA_INC_-_WABASH_RIVER_GENERATING_STATION,0,0.0,,1,77.0,2021-12,1,8.3,49.0,-87.424716,39.530039,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_KENTUCKY_INC._-_EAST_BEND_GENERATING_STATION,1,1.0,2021-02,1,47.0,2021-12,1,20.8,82.0,-84.848355,38.904383,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 1% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_OHIO._INC._-_W.C._BECKJORD_STATION,0,0.0,2021-02,1,42.0,2021-12,1,10.8,53.0,-84.297634,38.991378,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_INC_-_CAPE_FEAR_STEAM_ELECTRIC_PLANT,0,0.0,,1,71.0,2021-12,1,14.9,49.0,-79.049177,35.595044,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_LLC_-_H_F_LEE_ENERGY_COMPLEX,0,0.0,,1,59.0,2021-12,1,10.2,49.0,-78.08765,35.379875,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUKE_ENERGY_PROGRESS_LLC_-_L_V_SUTTON_ENERGY_COMPLEX,1,4.0,2021-01_2021-02_2021-03,1,41.0,2021-12,1,19.9,95.0,-77.985227,34.283359,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 4% HEFAS negative ?km web: no specific flood news found for this year
DUNKIRK_STEAM_STATION,0,0.0,,1,35.0,2021-12,1,3.7,49.0,-79.347621,42.491696,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_ELECTRONIC_POLYMERS,0,0.0,,1,55.0,2021-12,1,17.6,49.0,-84.220171,39.734045,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_PONTCHARTRAIN_WORKS,0,0.0,,1,57.0,2021-12,1,20.0,49.0,-90.524105,30.058896,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_WASHINGTON_WORKS,0,0.0,,1,60.0,2021-12,1,7.0,49.0,-81.66166,39.271993,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
DUPONT_YERKES_PLANT,0,0.0,,1,41.0,2021-12,1,10.3,49.0,-78.919175,42.962231,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Daikin_Refrigerants_Frankfurt_GmbH_0,0,0.0,,1,71.0,2021-12,1,15.3,49.0,8.540359,50.094688,,16.0,True,0.0271185355862775,3.0,11.0,Medium likelihood. GFM negative 0% HEFAS positive 11km web: no specific flood news found for this year
Daikin_Refrigerants_Frankfurt_GmbH_1,0,0.0,,1,71.0,2021-12,1,15.3,49.0,8.540359,50.094688,,16.0,True,0.0271185355862775,3.0,11.0,Medium likelihood. GFM negative 0% HEFAS positive 11km web: no specific flood news found for this year
Daimler_Truck_AG_Mercedes-Benz_Werk_W_r_th_0,0,0.0,,1,69.0,2021-12,1,16.5,49.0,8.293043,49.047304,,72.0,True,0.1345195425840587,3.0,1.3,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Daimler_Truck_AG_Mercedes-Benz_Werk_W_r_th_1,0,0.0,,1,69.0,2021-12,1,16.5,49.0,8.293043,49.047304,,72.0,True,0.1345195425840587,3.0,1.3,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Dan_E_Karn,0,0.0,,1,52.0,2021-12,1,14.2,49.0,-83.843156,43.642544,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Danone_GmbH_Werk_Rosenheim,0,0.0,,1,53.0,2021-12,1,18.8,49.0,12.13538,47.855833,,7.0,True,0.0152927120669056,3.0,0.6,Medium likelihood. GFM negative 0% HEFAS positive 1km web: no specific flood news found for this year
Delta,1,2.0,2021-10,1,18.0,2021-12,1,18.3,93.0,-123.014499,49.137674,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 2% HEFAS negative ?km web: no specific flood news found for this year
Derichebourg_Umwelt_GmbH,0,0.0,,1,68.0,2021-12,1,19.6,49.0,8.335091,49.013242,,72.0,True,0.1345195425840587,3.0,3.6,Medium likelihood. GFM negative 0% HEFAS positive 4km web: no specific flood news found for this year
Dixon_Springs,0,0.0,,1,60.0,2021-12,1,12.1,49.0,-86.073573,36.363581,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Doe_River_14-31,1,11.0,2021-01_2021-02_2021-04,1,88.0,2021-12,1,20.8,100.0,-119.877265,56.069344,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 11% HEFAS negative ?km web: no specific flood news found for this year
Dome_Grassland_11-7,1,12.0,2021-03_2021-04_2021-08_2021-11,1,35.0,2021-12,1,30.8,100.0,-112.743839,54.786442,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 12% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Questar_-_Transmission_Pipelines_TPL,0,0.0,,1,36.0,2021-12,1,16.6,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Central_Western_Overthrust_Prod,0,0.0,,1,36.0,2021-12,1,16.6,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Green_River_Basin_Gath,0,0.0,,1,36.0,2021-12,1,16.6,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dominion_Energy_Wexpro_-_Green_River_Basin_Prod,0,0.0,,1,36.0,2021-12,1,16.6,49.0,-111.924418,40.764935,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Domtar_Paper_Company_LLC_-_Plymouth,0,0.0,,1,48.0,2021-12,1,13.0,49.0,-76.783026,35.862753,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Draad_Nijmegen_BV_onder_de_naam_Smit_Draad,0,0.0,,1,74.0,2021-12,1,16.3,49.0,5.810192,51.842335,,0.0,False,-1.3333333333333333,0.0,20.5,Low likelihood. GFM negative 0% HEFAS negative 20km web: no specific flood news found for this year
Duke_Energy_Kentucky_Gas_Operation,0,0.0,,1,48.0,2021-12,1,15.2,49.0,-84.536346,39.106725,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
Dunvegan_Compressor_Station_13-04-080-03W6,1,7.0,2021-04,1,77.0,2021-12,1,25.2,100.0,-118.414645,55.910893,,0.0,False,0.0,0.0,,Medium likelihood. GFM positive 7% HEFAS negative ?km web: no specific flood news found for this year
E._C._GASTON_ELECTRIC_GENERATING_PLANT,0,0.0,,1,62.0,2021-12,1,14.4,49.0,-86.459073,33.243832,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EAGLE_NATRIUM_LLC,0,0.0,,1,73.0,2021-12,1,6.3,49.0,-80.851791,39.747241,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EAGLE_US_2_LLC_-_LONGVIEW,0,0.0,,1,51.0,2021-12,1,16.6,49.0,-122.986618,46.132089,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
EASTMAN_CHEMICAL_RESINS_INC,0,0.0,,1,84.0,2021-12,1,6.1,49.0,-79.895839,40.273153,,0.0,False,0.0,0.0,,Low likelihood. GFM negative 0% HEFAS negative ?km web: no specific flood news found for this year
